zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesCount,residenceType,address,typologies,image
83310,Le Domaine des Ambres#f61017bf33bf,f61017bf33bf,A,Cogolin,Le Domaine des Ambres,True,2024T2,Kaufman & Broad,6.5328733,43.2536884,588000,1,,6 Rue du 19 Mars 1962,T1|T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImViZjYxMzU5ODhmMjBhZmEzYWNjMGExYjYwZmYyZTJhYTNiNDQzNWQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=4d4aeebee4c9e00e6ec13f4fb0a6d2089bbcf34c408c08c7fd8b3b5a710df3c7
83700,LUNA#2cebefb1382f,2cebefb1382f,A,Saint-Raphaël,LUNA,False,2025T4,Catella,6.7946209,43.4275054,192800,4,,"284, boulevard Rémi BELLEAU",T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjY4OTY4NTM5YjY1N2Y5NWNhOTY5NTFmNzA4OTAzZWFkMWQ0ZmUyYjMiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=69f2a6a32ddc97bc516ec0548899245c9136ecc0fa50058a0c791b464a700804
83600,LES HAUTS PINS TERRASSES 10#6738f358e491,6738f358e491,A,Fréjus,LES HAUTS PINS TERRASSES 10,False,2026T1,Nexity,6.7255493,43.463902,274000,1,,3207 RUE DES COMBATTANTS,T2|T3|T4,
83600,LES HAUTS PINS TERRASSES 17#4bfb9bf95204,4bfb9bf95204,A,Fréjus,LES HAUTS PINS TERRASSES 17,False,2026T1,Nexity,6.7708138,43.4948227,231000,2,,3207 RUE DES COMBATTANTS,T2|T3,
83170,Rue Jules ferry#38d13874e18d,38d13874e18d,B1,Brignoles,Rue Jules ferry,False,2026T4,François 1er,6.0629401,43.4064791,300573,7,,7 Rue Jules Ferry,T2,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjRmYjcyODVkNzQyYTliMzNjYWUxNjIzOGE1ODFjYzAxMjBmMzNkMWYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=b1f4a032d32be153df6495bea59b978b1a5abd33b50a19843b041c7c143aef5d
83310,PEACEFUL#895f5eaac76b,895f5eaac76b,A,Cogolin,PEACEFUL,False,2025T2,Valority Partners,6.5364569,43.2531184,309000,3,,"16 avenue des muriers, 88 avenue de la Giscle",T1 Bis|T2|T2 Bis|T3,
83136,CANTO RIGAOU#d76b2a98d34a,d76b2a98d34a,B1,Garéoult,CANTO RIGAOU,False,2025T2,Urbat,6.0462053,43.3293311,195500,7,,12 rue Louis Cauvin,T1|T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImM0NjBlN2QwNmU2NGFkMmNiYTU4YTE1OWE0Yjk0OGE4NGZkMWZlNDYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=30ff1a26053b954bb843d8207c38358ff890acf4f3a432368379740d6ea58fc9
83170,Jardin des Songes#4819229c1dd8,4819229c1dd8,B1,Brignoles,Jardin des Songes,False,2025T3,Marignan,6.0691909,43.4054771,180200,5,,1 Avenue Joseph Lambot,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjlhNTkxODhmYTM5MDZkYWIwNzY2ZDVhZjVkZDZhNmU5M2U0NzllMGMiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=88cabe876d695ffbb820cd1ad985fa3b84a1ff9d07b569ebc51673d6ecb28f24
83250,Residence Les Oceanides#dba32ab721ce,dba32ab721ce,A,La Londe-les-Maures,Résidence Les Océanides,False,2023T1,WY,6.254962,43.12255,71400,1,,Bd de la Plage de l’Argentiere,Studio|T2,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjVlYzU3YmNjMzg1YWYxNjdiNzNhYjQ3M2Q3MzQwNTVlIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=583e65cde8437cdd003fed35f88456e5fccdc74a4997c0141891ac1eb4dfbbc0
83250,Les Templitudes La Londes Les Maures LA LONDE-LES-MAURES - 83#a47ef8b9c051,a47ef8b9c051,A,La Londe-les-Maures,Les Templitudes La Londes Les Maures LA LONDE-LES-MAURES - 83,True,,Pierre Loyers Conseil,6.2361869,43.1356332,139994.95,1,Senior,"280, avenue du Général De Gaulle",T1,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjMxMGQ0OGU2NzY3ZTM1N2MyNDcyNTYwZGQyYzM4ZDRjYmU5MmMyMTAiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=6f1ba758cf691f1e3b6412de9ccdd809bc3e9c0a95a8884ed8c127dac561d99e
83240,Le Bois Joli CAVALAIRE-SUR-MER - 83#92c63f641db0,92c63f641db0,A,Cavalaire-sur-Mer,Le Bois Joli CAVALAIRE-SUR-MER - 83,True,,Pierre Loyers Conseil,6.528624,43.1755662,96762.24,2,EHPAD,rue du Bois Joly,T1,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjQzZmQ1OThlNmU2OTBjYmViYWU2ZjgyN2U0NjRiOWM5MmY5NzU1YTciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=77e68beb58d519cbf2dac5b8cb6a546de38576985886fbeabda017dd5b428b9e
83300,LES ALLEES DE JADE - BATIMENTS A et B#96c2e408f7e3,96c2e408f7e3,B1,Draguignan,LES ALLEES DE JADE - BATIMENTS A et B,False,2025T1,Pichet (Investissement),6.4833198,43.5314769,203000,1,,AV AUBANEL,T2|T3|T3 Duplex|T4|T4 Duplex,
83300,Le Domaine des Tourdres#e01b27682146,e01b27682146,B1,Draguignan,Le Domaine des Tourdres,False,2027T1,Nacarat,6.4974325,43.5215639,256000,40,,CHEMIN DES TOURDRES,T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjU5NGFkMjYzMmJlNzY0YmVkYzMxY2E5OGQ4ZDg1MjA4ZGRlMjU1OWIiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=89fa671a2423859242a2d532507b564674d480ef65f1c6bc77ca06feb3a9c6cf
83600,Oasia#57e60404d3a9,57e60404d3a9,A,Fréjus,Oasia,False,2027T4,Cogedim,6.7259763,43.453467,428000,13,,RUE DES COMBATTANTS D'AFRIQUE,Maison T3|Maison T4,
83680,Domaine de la Calade#7b1d3ace7363,7b1d3ace7363,B1,La Garde-Freinet,Domaine de la Calade,True,2024T2,MJ Développement,6.4680521,43.3190978,459000,5,,Rue Saint Joseph,T3 Duplex|T4 Duplex|T5 Duplex,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjNhN2YzNWQwMGZiN2IxYTdmODQxZjJhZjRiNzlhY2QxMGE2MGU1ZjEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=746d152ab5d21a4340861424579b0c3f51c87b4983d8277aad706d375fbc09b2
83400,Hyeres - Le Hameau de la Pinede#72b5736dd665,72b5736dd665,A,Hyères,Hyères - Le Hameau de la Pinède,True,2001T4,Pierre & Sens,6.14883,43.038988,279720,1,Tourism,245 Boulevard d'Alsace Lorraine,T2|T3 Duplex,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjMwZjk5NmNmM2QyNDBjYzMyMjU0NjliNmQxYTI2ZGY5ZTlkNDc2NjgiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=68daeaaccb7329b73187db0077ed5905d0cbe6c3142bfe83e32cfcb08a82d756
83400,Belambra - La Capte d'Hyeres - Riviera Beach Club#04470a63b15d,04470a63b15d,A,Hyères,Belambra - La Capte d'Hyeres - Riviera Beach Club,False,,Attentif LMNP,6.1482561,43.0445117,176259,1,Tourism,4337 Route de Giens,Studio,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImExYTc0ODhmMmVjMDM4NmE2ZjZhZjcyY2RlMzM5ZTIwNWFiNGE5ZmVfY29udmVydGVkXzAwMS5qcGciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=f41360664a61df8e07ed73d017bb0c3e3a5ee894aabc59263e0034f559598ff5
83310,ENSOLEILLA - DOMAINE PRIVE#295deeff653e,295deeff653e,A,Cogolin,ENSOLEILLA - DOMAINE PRIVE,False,2026T2,Cogedim,6.5197108,43.2526464,215940,4,,"944, CHEMIN DE RADASSE",T1|T1 Bis|T2|T3|T3 Duplex|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImM0NDgxZWMxYzViZWMxYTM1ZTllZmFiNmRlOGQzMjIwN2ZiMTU0YmIiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=6be671636fb0075a62f12b9ad60622aeef25069e3e7553721534c7e7c1de60cd
83400,Villa du Parc#5cce2552c153,5cce2552c153,A,Hyères,Villa du Parc,False,2025T1,iSelection,6.134472,43.113453,187500,4,,28 Avenue Ambroise THOMAS,T2|T3,
83600,AZURIA#af277c63c6a4,af277c63c6a4,A,Fréjus,AZURIA,False,2025T3,LoftWood,6.722401,43.4404025,215000,10,,"427, rue des Combattants d'Afrique du Nord",T1|T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjU2ZGRiOThhMTI3Njc4NDA0MGJjYWZkNWI1ZmNmNDgwYjQyZGNhZmEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=650334c0071039ad5aa7badac8c0f946fc9804d9459e7625bf850971450c3bf6
83140,HORIZON#d91648408c7c,d91648408c7c,A,Six-Fours-les-Plages,HORIZON,False,2026T1,Fidexi,5.8348936,43.0909587,217260,4,,Rue des Myrtilles,T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImE5YmU1MGMzNWZlYzMzMTMyZDUzZGM0YjY4MjAzNzc4NGQ2MWM4MGQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=b9c20f2c5cca35b1bab2e2f4a344de915a4d4e56d84fe3e5cc2d647c16df0241
83140,Les restanques d'Azur#b69bb57f89ec,b69bb57f89ec,A,Six-Fours-les-Plages,Les restanques d'Azur,False,2025T1,Kaufman & Broad,5.826221,43.113118,280000,3,,102 Rue d'Estève Haut,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjY1ZDczMTE5MmI2N2ZmNzgyZjdmNjk4NTZmMDRiNzYwYTA5YmEyOTAiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=f418f8439c8e605ae6776808a5ca81239f2e74a01455ea51e01ad936974a0dce
83400,LES SENSORIELLES#ad2ea29a93eb,ad2ea29a93eb,A,Hyères,LES SENSORIELLES,False,2025T2,Cogedim,6.1300025,43.110913,845000,1,,AVENUE JEAN MOULIN,T2|T3|T3/T4|T4,
83400,Hyeres - La Pinede#7eadcc9b8b78,7eadcc9b8b78,A,Hyères,Hyères - La Pinède,False,1993T4,Pierre & Sens,6.146701,43.0408362,206164,1,,129 Boulevard d'Alsace Lorraine,Studio + cabine|T2,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6InVwbG9hZGluZ182NjkwZWUzMWQyZWE4IiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=356b3e68b2f210c2f91b5bdca744187fb2088e59c56063c07c0953e60f0b6f45
83250,Azur Lodges#b29c0419d392,b29c0419d392,A,La Londe-les-Maures,Azur Lodges,False,2025T1,Marignan,6.2316187,43.1408773,551200,2,,RUE JOSEPH  LAURE83250 LA LONDE LES MAURES,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjNjNTNhNTFlNGQ2MmViZGM4MmQ1Mjk3MWM5NzVmYjc0NDk1NzA0MjIiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=2eb2373982df36e409ecc399f93e3eb2eac113bba6bbaddfa061f2f6e1fb235b
83140,LES TERRASSES DU FORT#50071fdbbd77,50071fdbbd77,A,Six-Fours-les-Plages,LES TERRASSES DU FORT,False,2026T2,Les Nouveaux Constructeurs,5.8321877,43.0934268,335100,8,,192 AVENUE LAENNEC,T1|T2|T3|T4|T5|T5 Triplex,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjdjMTRiMjgxODUwNGY0MzQ5MjBiZWQzNzQ1Nzc2OWU1NjEzNGQzODQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=676d6626f491f38cb51e851f7375b36c9ad714fc225ebf7ae1b6ee7992ab3dc0
83110,Saisons Bleues#c1929c6d65e4,c1929c6d65e4,A,Sanary-sur-Mer,Saisons Bleues,False,2026T1,La Référence Pierre,5.7973922,43.1327574,340500,8,,461 Avenue du Stade,T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjIzZmMwMWU1MDdlMjA0YjQ0ODM0YzkyNGZhZmJiNmM2YzUzNTJjZDgiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=88fbc617675ef6b5be5d5df64a4be3c305d833c29de2bd05f2e3876e481b2027
83310,Castel Lorenzo#d4ab079f5897,d4ab079f5897,A,Cogolin,Castel Lorenzo,True,2024T1,Inovefa,6.532649,43.251843,315342,15,,210/256 chemin de Radasse,T2|T3,
83600,CELEST#ba29ba9e89a4,ba29ba9e89a4,A,Fréjus,CELEST,False,2026T4,Vinci Immobilier,6.7434775,43.4571777,206400,13,,Route de Malpasset,T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImRkNGRjMDdmMjEzMDVmMDk3NDNkODdiODY5ZjE0MTNlNTY0OGNiYmIiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=6ff4b4c758c7f083871b35095d1aebb53a7a29fc6032e4c28ac48abcae024f7b
83000,Castel Cap Brun#19ab4f864cc2,19ab4f864cc2,A,Toulon,Castel Cap Brun,False,2026T2,Inovefa,5.972324,43.110532,292267,7,,2597 avenue de la Résistance,T2|T3|T3 Duplex|T4,
83230,VILLA TERRACOTTA#5d723d6b533a,5d723d6b533a,A,Bormes-les-Mimosas,VILLA TERRACOTTA,False,2025T2,Sigla Neuf,6.343089,43.1428307,189000,5,,Traverse du Pré des bœufs,T1|T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImFjNGY0Zjk3YzAzNzg2OWE2NzRkZjY4MWEwMzI4NWU1MjdlNjIzZTkiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=c5e36f9d3068b28252353cb42090b2ea169c826f91a5db049ff2af70cf11bcba
83500,LA PRESQU'ILE TR2#973343391459,973343391459,A,La Seyne-sur-Mer,LA PRESQU'ÎLE TR2,False,2026T4,Vinci Immobilier,5.901581,43.1023928,250000,16,,"617, Corniche Philippe Giovannini",Maison T3|T1|T2|T3|T4,
83110,Saisons Bleues meuble#18da2fbf34f8,18da2fbf34f8,A,Sanary-sur-Mer,Saisons Bleues meublé,False,2026T2,La Référence Pierre,5.7973922,43.1327574,258900,10,Tourism,461 Avenue du Stade,T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImQ5Y2EwYWMzY2Q1NGVmMWNkMzRhYTY1YzFmZmNkMGNkZTkyM2Q5NjQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=97c402af647cb9c9747ce7047682649d9fbfee6d84c95ec8323c44bcd08a9928
83310,Grimaud - Les Restanques du Golfe de Saint-Tropez#bbd6a2c70ebb,bbd6a2c70ebb,A,Grimaud,Grimaud - Les Restanques du Golfe de Saint-Tropez,True,1998T4,Pierre & Sens,6.567606,43.2866179,222740,1,Tourism,1113 route de Bardasse,T2/T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImU3ZWI4OTU0ODRkMDk0ZGNmODBlNjg5ODk2Mjk2ZjY1MGRiNDk2ZjEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=7eb03b011ff01acf1ee919c592f0a14cc0c33a5542776ff4e328610d12a4f448
83310,VILLA SAINT ANGE 1#480d1e7a536b,480d1e7a536b,A,Cogolin,VILLA SAINT ANGE 1,False,2025T2,Edouard Denis,6.5243601,43.2541293,324000,2,,374 CHE DE RADASSE,T2|T3|T4,
